"","x"
"exoX",224
"ptrB",287
"yebE",95
"yebF",234
"yebG",104
"purT",795
"eda",950
"edd",523
"zwf",2627
"yebK",180
"pykA",3146
"lpxM",334
"mepM",3271
"znuA",10421
"znuC",671
"znuB",506
"ruvB",427
"ruvA",174
"yobI",0
"yebB",14
"ruvC",649
"yebC",1428
"nudB",650
"aspS",3081
"yecD",212
"yecE",169
"yecN",210
"cmoA",281
"cmoB",281
"torZ",87
"torY",6
"cutC",272
"yecM",131
"argS",1102
"yecT",27
"flhE",56
"flhA",363
"flhB",230
"cheZ",1710
"cheY",1137
"cheB",835
"cheR",962
"tap",3569
"tar",5038
"cheW",2492
"cheA",5110
"motB",1161
"motA",1149
"flhC",543
"flhD",307
"uspC",78
"otsA",651
"otsB",184
"araH",103
"araG",65
"araF",28
"ftnB",127
"yecJ",56
"azuC",32
"yecR",35
"ftnA",139
"yecH",43
"tyrP",137
"yecA",539
"leuZ",348
"cysT",182
"glyW",71
"pgsA",288
"uvrC",1093
"uvrY",465
"yecF",44
"sdiA",139
"yecC",436
"yecS",445
"dcyD",924
"fliY",4051
"fliZ",1023
"fliA",1704
"fliC",65593
"fliD",2903
"fliS",565
"fliT",505
"amyA",729
"yedD",271
"yedE",343
"yedF",85
"yedK",41
"yedL",18
"yedN",23
"intG",101
"fliE",153
"fliF",915
"fliG",741
"fliH",365
"fliI",448
"fliJ",107
"fliK",326
"fliL",330
"fliM",815
"fliN",260
"fliO",135
"fliP",133
"fliQ",43
"fliR",58
"rcsA",56
"dsrB",25
"yodD",58
"dsrA",10
"yedP",149
"yedQ",230
"yodC",115
"yedI",248
"yedA",43
"vsr",49
"dcm",407
"yedJ",325
"yedR",106
"rseX",1
"yedS",63
"hchA",555
"yedV",127
"yedW",121
"hiuH",21
"yedY",85
"yedZ",52
"zinT",3762
"yodB",56
"serU",9
"mtfA",268
"asnT",16
"yeeJ",277
"yeeL",12
"shiA",1885
"amn",1297
"yeeN",515
"asnW",1
"yeeO",98
"asnU",7
"cbl",177
"nac",32
"asnV",7
"ldtA",292
"cobT",423
"cobS",218
"cobU",140
"yeeH",2
"yoeG",20
"yoeH",13
"yoeA",136
"yeeP",30
"isrC",3
"flu",380
"yeeR",27
"yeeS",10
"yeeT",6
"cbeA",11
"cbtA",6
"yeeW",4
"yoeD",3
"yoeF",30
"yeeX",1236
"yeeA",128
"sbmC",135
"dacD",87
"sbcB",469
"yeeD",556
"yeeE",1258
"plaP",998
"yoeI",44
"yeeY",136
"yeeZ",769
"yoeB",115
"yefM",87
"hisL",0
"hisG",1690
"hisD",2628
"hisC",1972
"hisB",1902
"hisH",979
"hisA",955
"hisF",845
"hisI",965
"wzzB",1444
"ugd",100
"gnd",6938
"wbbL",497
"wbbK",450
"wbbJ",382
"wbbI",667
"wbbH",441
"glf",1200
"wzxB",441
"rfbC",273
"rfbA",782
"rfbD",658
"rfbB",822
"wcaN",1691
"wcaM",50
"wcaL",33
"wcaK",36
"wzxC",12
"wcaJ",11
"cpsG",17
"cpsB",22
"wcaI",11
"wcaH",7
"wcaG",21
"gmd",14
"wcaF",7
"wcaE",2
"wcaD",6
"wcaC",5
"wcaB",3
"wcaA",7
"wzc",11
"wzb",3
"wza",1
"yegH",290
"asmA",647
"dcd",566
"udk",215
"yegE",413
"alkA",73
"yegD",97
"yegI",46
"yegJ",5
"yegK",4
"yegL",6
"sibA",7
"ibsA",0
"sibB",5
"ibsB",0
"mdtA",87
"mdtB",176
"mdtC",107
"iceT",59
"baeS",72
"baeR",156
"yegP",177
"yegQ",495
"cyaR",36
"ogrK",31
"yegZ",12
"yegR",14
"yegS",80
"gatR",112
"gatD",483
"gatC",2953
"gatB",839
"gatA",2263
"gatZ",10163
"gatY",7714
"fbaB",1524
"yegT",23
"yegU",69
"yegV",80
"yegW",73
"yegX",121
"thiD",492
"thiM",545
"rcnR",20
"rcnA",45
"rcnB",114
"yehA",7
"yehB",33
"yehC",5
"yehD",22
"yehE",53
"mrp",943
"metG",2669
"yehH",85
"yehI",108
"yehK",3
"yehL",8
"yehM",20
"yehP",7
"yehQ",35
"yehR",13
"yehS",86
"yehT",82
"yehU",79
"mlrA",97
"yohO",11
"yehW",66
"yehX",75
"yehY",109
"osmF",159
"bglX",858
"dld",1982
"pbpG",403
"yohC",60
"yohD",56
"yohF",82
"mdtQ",10
"yohP",3
"dusC",56
"yohJ",23
"yohK",53
"cdd",323
"sanA",47
"yeiS",27
"preT",26
"preA",41
"mglC",47
"mglA",69
"mglB",114
"galS",18
"yeiB",381
"folE",1992
"yeiG",1226
"cirA",16009
"lysP",1004
"yeiE",135
"yeiH",108
"nfo",309
"yeiI",244
"nupX",25
"rihB",5
"yeiL",6
"psuT",22
"psuG",11
"psuK",3
"fruA",322
"fruK",222
"fruB",188
"setB",40
"yeiW",25
"yeiP",315
"yeiQ",72
"yeiR",116
"lpxT",89
"mepS",1086
"rtn",136
"yejA",189
"yejB",65
"yejE",84
"yejF",286
"yejG",124
"bcr",428
"rsuA",372
"yejH",115
"rplY",1994
"yejK",432
"yejL",95
"yejM",615
"proL",34
"yejO",278
"narP",354
"ccmH",71
"dsbE",36
"ccmF",123
"ccmE",42
"ccmD",8
"ccmC",76
"ccmB",27
"ccmA",128
"napC",30
"napB",16
"napH",22
"napG",12
"napA",103
"napD",4
"napF",11
"eco",52
"mqo",501
"yojI",485
"alkB",33
"ada",107
"apbE",104
"ompC",46476
"micF",7
"rcsD",1055
"rcsB",1417
"rcsC",531
"atoS",42
"atoC",51
"atoD",7
"atoA",1
"atoE",12
"atoB",28
"yfaP",18
"yfaQ",35
"yfaS",86
"yfaT",6
"yfaA",30
"gyrA",4412
"ubiG",467
"yfaL",280
"nrdA",1262
"nrdB",716
"yfaE",188
"inaA",245
"yfaH",21
"glpQ",524
"glpT",488
"glpA",3555
"glpB",2610
"glpC",1813
"yfaD",43
"ypaA",103
"rhmA",56
"rhmT",13
"rhmD",7
"rhmR",2
"yfaY",451
"yfaZ",43
"nudI",29
"ais",5
"arnB",64
"arnC",47
"arnA",120
"arnD",35
"arnT",36
"arnE",20
"arnF",32
"pmrD",37
"menE",277
"menC",418
"menB",585
"menH",61
"menD",325
"menF",366
"elaB",883
"elaA",126
"rbn",112
"elaD",25
"yfbK",34
"yfbL",3
"yfbM",10
"yfbN",6
"yfbO",11
"yfbP",65
"nuoN",1739
"nuoM",1900
"nuoL",2328
"nuoK",246
"nuoJ",648
"nuoI",576
"nuoH",992
"nuoG",3895
"nuoF",2104
"nuoE",904
"nuoC",2228
"nuoB",1030
"nuoA",527
"lrhA",514
"alaA",752
"yfbR",105
"yfbS",254
"yfbT",1121
"yfbU",698
"yfbV",270
"ackA",2502
"pta",3259
"yfcC",34
"yfcD",561
"yfcE",345
"yfcF",92
"yfcG",58
"folX",257
"yfcH",621
"yfcI",73
"hisP",167
"hisM",158
"hisQ",329
"hisJ",1171
"argT",498
"ubiX",89
"purF",1590
"cvpA",522
"dedD",358
"folC",483
"accD",1838
"dedA",437
"truA",494
"usg",568
"pdxB",732
"flk",147
"yfcJ",64
"fabB",3327
"mnmC",252
"yfcL",143
"epmC",282
"yfcA",194
"mepA",571
"aroC",1497
"prmB",815
"smrB",231
"yfcO",157
"yfcP",17
"yfcQ",6
"yfcR",7
"yfcS",4
"yfcU",70
"yfcV",1
"sixA",558
"fadJ",104
"fadI",32
"yfcZ",404
"fadL",287
"yfdF",17
"mlaA",788
"yfdC",58
"argW",2
"intS",80
"gtrA",105
"gtrB",696
"gtrS",324
"tfaS",16
"yfdK",11
"yfdL",4
"yfdM",0
"yfdN",0
"oweS",3
"yfdP",4
"yfdQ",31
"yfdR",0
"yfdS",3
"yfdT",3
"ypdJ",3
"torI",23
"pawZ",1
"dsdC",73
"dsdX",21
"dsdA",141
"emrY",13
"emrK",3
"evgA",464
"evgS",490
"yfdE",18
"yfdV",13
"oxc",40
"frc",38
"yfdX",11
"ypdI",20
"yfdY",17
"lpxP",136
"ypdK",26
"alaC",685
"ypdA",129
"ypdB",176
"ypdC",87
"fryA",34
"ypdE",12
"ypdF",6
"fryC",5
"fryB",3
"glk",473
"yfeO",124
"ypeC",282
"mntH",1870
"nupC",685
"yfeA",223
"alaX",10
"alaW",3
"yfeC",56
"yfeD",84
"gltX",2335
"valU",11
"valX",316
"valY",88
"lysV",1
"xapR",56
"xapB",41
"xapA",10
"yfeN",18
"yfeR",72
"yfeH",127
"ypeB",39
"ligA",461
"zipA",1335
"cysZ",156
"cysK",15158
"ptsH",2941
"ptsI",11797
"crr",4347
"pdxK",488
"yfeK",23
"yfeS",164
"cysM",1290
"cysA",2085
"cysW",793
"cysU",800
"cysP",1861
"ucpA",199
"murR",40
"murQ",54
"murP",59
"yfeW",54
"yfeX",779
"yfeY",233
"yfeZ",75
"ypeA",133
"amiA",352
"hemF",288
"eutR",115
"eutK",79
"eutL",117
"eutC",145
"eutB",737
"intZ",205
"yffL",33
"yffM",8
"yffN",5
"yffO",14
"yffP",25
"yffQ",12
"yffR",116
"yffS",239
"eutA",23
"eutH",8
"eutG",19
"eutJ",12
"eutE",4
"eutN",0
"eutM",14
"eutD",24
"eutT",12
"eutQ",12
"eutP",7
"eutS",1
"maeB",2075
"talA",827
"tktB",2059
"ypfG",171
"nudK",123
"aegA",110
"narQ",188
"acrD",111
"ypfM",16
"yffB",169
"dapE",510
"ypfN",131
"ypfH",164
"tmcA",303
"ypfJ",354
"purC",1796
"bamC",2454
"dapA",2780
"gcvR",544
"bcp",1487
"hyfA",4
"hyfB",15
"hyfC",3
"hyfD",11
"hyfE",2
"hyfF",22
"hyfG",46
"hyfH",16
"hyfI",22
"hyfJ",9
"hyfR",45
"focB",68
"yfgO",246
"bepA",751
"yfgD",443
"hda",239
"uraA",356
"upp",761
"purM",1493
"purN",841
"ppk",898
"ppx",769
"yfgF",65
"yfgG",86
"yfgH",10
"yfgI",28
"guaA",3859
"guaB",3048
"xseA",653
"yfgJ",126
"der",1021
"bamB",1699
"yfgM",823
"hisS",1844
"ispG",1404
"rodZ",1029
"rlmN",407
"ndk",301
"pbpC",74
"yfhM",933
"sseA",320
"ryfA",74
"sseB",236
"pepB",611
"iscX",142
"fdx",280
"hscA",913
"hscB",343
"iscA",749
"iscU",850
"iscS",1946
"iscR",557
"trmJ",647
"suhB",369
"yfhR",15
"csiE",75
"hcaT",60
"hcaR",69
"iroK",0
"hcaE",115
"hcaF",30
"hcaC",12
"hcaB",36
"hcaD",76
"yphA",69
"yphB",62
"yphC",63
"yphD",15
"yphE",28
"yphF",15
"yphG",47
"yphH",98
"glyA",8558
"hmp",309
"glnB",295
"glrR",229
"yfhG",173
"glrK",199
"glmY",1062
"purL",4806
"mltF",86
"tadA",114
"pgpC",138
"yfhH",80
"yfhL",40
"shoB",25
"ohsC",1
"acpS",211
"pdxJ",611
"recO",237
"era",860
"rnc",508
"lepB",742
"lepA",1771
"rseC",210
"rseB",950
"rseA",1759
"rpoE",842
"nadB",242
"trmN",90
"srmB",542
"yfiE",75
"eamB",62
"grcA",10820
"ung",295
"yfiF",723
"trxC",87
"yfiP",58
"pka",270
"pssA",1025
"yfiM",369
"kgtP",4985
"rrfG",23
"rrlG",0
"gltW",34
"rrsG",4389
"clpB",3619
"ryfD",64
"yfiH",255
"rluD",396
"bamD",1521
"raiA",1912
"pheL",26
"pheA",1203
"tyrA",803
"aroF",1136
"yfiL",27
"yfiR",60
"yfiN",62
"yfiB",108
"rplS",3934
"trmD",7634
"rimM",5988
"rpsP",1800
"ffh",1226
"ypjD",156
"yfjD",340
"grpE",1251
"nadK",318
"recN",211
"bamE",501
"ratB",109
"ratA",180
"smpB",419
"ssrA",182141
"intA",308
"yfjH",73
"alpA",5
"yfjI",8
"yfjJ",8
"yfjK",394
"yfjL",456
"yfjM",14
"rnlA",736
"rnlB",227
"yfjP",26
"yfjQ",18
"yfjR",5
"ypjK",2
"yfjS",12
"yfjT",26
"yfjU",26
"yfjV",66
"yfjW",127
"ypjI",2
"yfjX",4
"yfjY",5
"ypjJ",1
"yfjZ",1
"ypjF",2
"psaA",3
"ypjA",309
"pinH",1
"ypjC",4
"ileY",1
"ygaQ",9
"csiD",35
"lhgO",74
"gabD",203
"gabT",238
"gabP",49
"csiR",159
"ygaU",588
"yqaE",54
"ygaV",11
"ygaP",99
"stpA",724
"alaE",26
"ygaC",43
"ygaM",464
"nrdH",324
"nrdI",703
"nrdE",2492
"nrdF",765
"proV",265
"proW",212
"proX",220
"ygaY",51
"ygaZ",467
"ygaH",129
"mprA",619
"emrA",290
"emrB",272
"luxS",1673
"micA",104
"gshA",1423
"yqaA",152
"yqaB",170
"argQ",41
"argZ",138
"argY",231
"argV",162
"serV",38
"csrA",1199
"alaS",5696
"recX",23
"recA",1673
"pncC",105
"mltB",186
"srlA",6
"srlE",32
"srlB",11
"srlD",58
"srlM",17
"srlR",122
"srlQ",202
"norR",133
"norV",36
"norW",31
"hypF",177
"hydN",14
"ascG",169
"ascF",39
"ascB",85
"hycI",84
"hycH",22
"hycG",22
"hycF",8
"hycE",20
"hycD",6
"hycC",14
"hycB",4
"hycA",1
"hypA",5
"hypB",162
"hypC",25
"hypD",219
"hypE",171
"fhlA",134
"ygbA",18
"mutS",656
"pphB",19
"ygbI",114
"ygbJ",10
"ygbK",28
"ygbL",10
"ygbM",26
"ygbN",53
"rpoS",11640
"nlpD",6623
"pcm",348
"umpG",483
"truD",504
"ispF",197
"ispD",261
"ftsB",158
"ygbE",324
"cysC",1204
"cysN",4858
"cysD",2519
"iap",122
"ygbF",26
"ygbT",63
"casE",56
"casD",36
"casC",65
"casB",11
"casA",19
"ygcB",38
"sokX",0
"cysH",1593
"cysI",3361
"cysJ",3152
"queD",58
"ygcN",33
"ygcO",6
"ygcP",13
"ygcQ",18
"ygcR",17
"ygcS",8
"ygcU",11
"ygcW",1
"yqcE",22
"ygcE",15
"queE",160
"yqcG",0
"ygcG",9
"eno",13872
"pyrG",2507
"mazG",334
"mazF",143
"mazE",105
"relA",1589
"rlmD",256
"barA",440
"gudD",85
"gudX",31
"gudP",8
"yqcA",209
"truC",94
"yqcC",44
"csrB",57877
"syd",153
"queF",269
"ygdH",916
"sdaC",228
"sdaB",97
"ygdG",94
"fucO",56
"fucA",12
"fucP",9
"fucI",37
"fucK",57
"fucU",180
"fucR",130
"rlmM",479
"ygdD",96
"gcvA",189
"gcvB",15
"ygdI",77
"csdA",237
"csdE",134
"tcdA",264
"mltA",356
"metZ",46
"metW",220
"metV",80
"amiC",397
"argA",883
"recD",442
"recB",696
"ptrA",484
"recC",561
"ppdC",20
"ygdB",19
"ppdB",9
"ppdA",1
"thyA",697
"lgt",403
"ptsP",1748
"rppH",497
"mutH",86
"ygdQ",93
"ygdR",81
"tas",817
"lplT",194
"aas",389
"omrA",2
"omrB",1
"galR",272
"lysA",638
"lysR",70
"ygeA",227
"araE",71
"kduD",47
"kduI",32
"yqeF",119
"yqeG",15
"yqeH",21
"yqeI",25
"yqeJ",8
"yqeL",1
"yqeK",1
"ygeF",7
"ygeG",1
"ygeH",6
"ygeI",3
"pbl",2
"ygeK",2
"ygeN",6
"ygeO",4
"ygeQ",43
"glyU",18
"ygeR",276
"xdhA",48
"xdhB",18
"xdhC",11
"ygeV",96
"ygeW",9
"ygeX",14
"ygeY",22
"hyuA",19
"yqeA",35
"yqeB",57
"yqeC",10
"mocA",14
"ygfK",48
"ssnA",5
"ygfM",7
"xdhD",94
"xanQ",30
"guaD",104
"ghxQ",40
"ygfS",6
"ygfT",36
"uacT",6
"yqfG",2
"idi",78
"lysS",3288
"prfB",1924
"recJ",724
"dsbC",402
"xerD",244
"fldB",246
"cptA",155
"sdhE",133
"ygfZ",1179
"yqfA",362
"yqfB",96
"bglA",1096
"ygfF",47
"gcvP",784
"gcvH",173
"gcvT",257
"ubiI",522
"ubiH",707
"pepP",1593
"ygfB",547
"zapA",346
"ssrS",6812
"fau",82
"sibC",7
"ibsC",0
"serA",16265
"rpiA",1058
"yqfE",4
"argP",428
"scpA",44
"argK",9
"scpB",11
"scpC",36
"ygfI",47
"yggE",611
"argO",93
"mscS",1396
"fbaA",8569
"pgk",8019
"epd",1008
"yggC",161
"yggD",113
"yggF",20
"yggP",13
"cmtA",11
"cmtB",1
"tktA",6536
"loiP",160
"speB",406
"speA",2486
"yqgB",88
"yqgC",130
"metK",3764
"galP",328
"yggI",29
"endA",25
"rsmE",225
"gshB",870
"yqgE",457
"yqgF",230
"yggR",47
"yggS",198
"yggT",302
"yggU",89
"rdgB",263
"yggW",307
"yggM",28
"ansB",98
"yggN",267
"yggL",583
"trmI",270
"mutY",242
"yggX",264
"mltC",307
"nupG",256
"speC",695
"yqgA",49
"pheV",1
"yghD",14
"yghE",141
"yghF",13
"yghG",25
"pppA",34
"sslE",301
"glcA",58
"glcB",528
"glcG",88
"glcF",79
"glcE",24
"glcD",59
"glcC",85
"yghO",26
"yghQ",31
"yghR",9
"yghS",9
"yghT",3
"pitB",15
"gss",1456
"yghU",597
"hybG",65
"hybF",29
"hybE",94
"hybD",126
"hybC",264
"hybB",49
"hybA",77
"hybO",190
"yghW",3
"yghX",88
"gpr",116
"yqhA",270
"yghA",73
"exbD",1268
"exbB",2692
"metC",784
"yghB",188
"yqhC",93
"yqhD",1027
"dkgA",517
"yqhG",25
"yqhH",8
"ygiQ",452
"ftsP",597
"plsC",204
"parC",802
"ygiS",159
"mqsA",131
"mqsR",72
"ygiV",39
"ygiW",74
"qseB",17
"qseC",33
"ygiZ",4
"mdaB",335
"ygiN",645
"parE",878
"yqiA",256
"cpdA",739
"yqiB",202
"nudF",207
"tolC",2778
"ygiB",621
"ygiC",990
"ygiD",79
"zupT",342
"ribB",657
"yqiC",153
"ygiL",9
"yqiG",38
"yqiH",7
"yqiI",42
"glgS",239
"yqiJ",7
"yqiK",27
"sibD",6
"ibsD",0
"sibE",23
"ibsE",0
"hldE",1014
"glnE",1238
"ygiF",598
"ygiM",273
"cca",566
"bacA",312
"folB",35
"plsY",161
"ttdR",89
"ttdA",10
"ttdB",7
"ttdT",75
"tsaD",306
"rpsU",2467
"dnaG",1175
"rpoD",3086
"mug",341
"ileX",38
"yqjH",538
"yqjI",173
"aer",392
"patA",460
"ygjH",17
"ebgR",100
"ebgA",26
"ebgC",4
"ygjI",6
"ygjJ",7
"ygjK",30
"fadH",38
"higA",26
"higB",4
"rlmG",118
"ygjP",38
"ygjQ",4
"ygjR",228
"alx",55
"sstT",2478
"ygjV",43
"uxaA",115
"uxaC",101
"exuT",36
"exuR",368
"yqjA",203
"mzrA",107
"yqjC",379
"yqjD",557
"yqjE",565
"yqjK",598
"yqjF",24
"yqjG",163
"yhaH",236
"yhaI",14
"yhaJ",314
"yhaK",31
"yhaL",26
"yhaM",93
"yhaO",31
"tdcG",50
"tdcF",14
"tdcE",51
"tdcD",25
"tdcC",56
"tdcB",11
"tdcA",3
"tdcR",2
"yhaB",4
"yhaC",13
"rnpB",24925
"garK",73
"garR",47
"garL",6
"garP",9
"garD",92
"prlF",99
"yhaV",242
"agaR",338
"kbaZ",16
"agaV",7
"agaW",7
"agaA",8
"agaS",19
"kbaY",5
"agaB",3
"agaC",6
"agaD",15
"agaI",12
"yraH",10
"yraI",9
"yraJ",112
"yraK",56
"rsmI",214
"lpoA",931
"yraN",186
"diaA",236
"yraP",410
"yraQ",291
"yraR",66
"yhbO",33
"yhbP",29
"yhbQ",60
"yhbS",401
"yhbT",491
"yhbU",183
"yhbV",133
"yhbW",265
"mtr",247
"deaD",1319
"yrbN",33
"nlpI",2643
"pnp",6317
"psrO",67
"rpsO",2759
"truB",699
"rbfA",320
"infB",5668
"nusA",2576
"rimP",493
"metY",63
"argG",2526
"yhbX",37
"leuU",77
"secG",1237
"glmM",1466
"folP",203
"ftsH",5396
"rlmE",947
"yhbY",498
"greA",232
"dacB",267
"obgE",531
"yhbE",253
"rpmA",3726
"rplU",2577
"ispB",1102
"sfsB",58
"murA",1424
"ibaG",309
"mlaB",345
"mlaC",672
"mlaD",368
"mlaE",426
"mlaF",624
"yrbG",173
"kdsD",556
"kdsC",387
"lptC",382
"lptA",561
"lptB",718
"rpoN",1792
"hpf",1156
"ptsN",1133
"yhbJ",1132
"npr",152
"yrbL",2379
"mtgA",735
"elbB",429
"arcZ",40
"arcB",581
"yhcC",33
"gltB",24960
"gltD",8916
"gltF",117
"yhcA",13
"yhcD",61
"yhcE",30
"yhcF",64
"yhcG",47
"yhcH",42
"nanK",55
"nanE",22
"nanT",24
"nanA",21
"nanR",355
"dcuD",39
"sspB",612
"sspA",1403
"rpsI",5821
"rplM",6089
"zapE",346
"yhcB",737
"degQ",462
"degS",249
"mdh",6089
"argR",370
"yhcN",39
"yhcO",31
"aaeB",42
"aaeA",22
"aaeX",45
"aaeR",199
"tldD",942
"yhdP",613
"rng",806
"yhdE",282
"mreD",147
"mreC",641
"mreB",2158
"csrD",312
"acuI",496
"yrdF",22
"yrdE",16
"accB",1344
"accC",3241
"yhdT",8
"panF",113
"prmA",261
"dusB",1702
"fis",827
"yhdJ",19
"yhdU",1
"acrS",4
"acrE",9
"acrF",75
"yhdV",21
"yhdW",27
"yhdX",18
"yhdY",10
"yhdZ",33
"rrfF",576
"thrV",45
"rrfD",25
"rrlD",1432
"alaU",0
"ileU",0
"rrsD",863
"yrdA",277
"yrdB",170
"aroE",330
"tsaC",247
"yrdD",498
"smg",794
"smf",93
"def",498
"fmt",827
"rsmB",521
"trkA",331
"mscL",367
"arfA",63
"zntR",157
"yhdN",93
"rplQ",6457
"rpoA",20973
"rpsD",12379
"rpsK",9487
"rpsM",8072
"rpmJ",2668
"secY",20222
"rplO",7948
"rpmD",1707
"rpsE",8165
"rplR",4981
"rplF",8070
"rpsH",6422
"rpsN",8198
"rplE",10226
"rplX",7011
"rplN",6397
"rpsQ",4326
"rpmC",2257
"rplP",5675
"rpsC",10851
"rplV",5730
"rpsS",4289
"rplB",13653
"rplW",4543
"rplD",7364
"rplC",11859
"rpsJ",7368
"gspB",26
"gspA",12
"gspC",7
"gspD",33
"gspE",13
"gspF",21
"gspG",2
"gspH",2
"gspI",1
"gspJ",4
"gspK",22
"gspL",43
"gspM",19
"gspO",80
"bfr",412
"bfd",241
"chiA",119
"tufA",13355
"fusA",45052
"rpsG",11052
"rpsL",6675
"tusB",112
"tusC",112
"tusD",244
"yheO",601
"fkpA",1263
"slyX",50
"slyD",2393
"yheV",74
"kefB",158
"kefG",85
"yheS",597
"yheT",171
"yheU",58
"prkB",372
"yhfA",308
"crp",2670
"yhfK",632
"argD",1288
"pabA",77
"fic",106
"yhfG",29
"ppiA",422
"tsgA",262
"nirB",371
"nirD",39
"nirC",55
"cysG",362
"yhfL",7
"frlA",10
"frlB",10
"frlC",14
"frlD",29
"frlR",95
"yhfS",46
"yhfT",19
"yhfU",6
"php",12
"yhfW",9
"yhfX",8
"yhfY",12
"yhfZ",49
"trpS",1496
"gph",824
"rpe",677
"dam",420
"damX",2341
"aroB",1858
"aroK",1229
"hofQ",23
"hofP",2
"hofO",2
"hofN",15
"hofM",33
"mrcA",450
"nudE",274
"yrfF",344
"yrfG",145
"hslR",146
"hslO",472
"yhgE",124
"pck",1052
"envZ",465
"ompR",771
"greB",89
"yhgF",1219
"feoA",963
"feoB",8508
"feoC",859
"yhgA",51
"bioH",129
"gntX",139
"nfuA",687
"gntT",220
"malQ",458
"malP",633
"malT",1825
"rtcA",115
"rtcB",48
"rtcR",58
"glpR",256
"glpG",295
"glpE",128
"glpD",13406
"yzgL",292
"glgP",2742
"glgA",1876
"glgC",2217
"glgX",1901
"glgB",4092
"asd",9199
"yhgN",76
"gntU",88
"gntK",57
"gntR",337
"yhhW",115
"yhhX",448
"ryhB",36
"yhhY",106
"yhhZ",6
"yrhA",5
"yrhB",9
"ggt",276
"yhhA",79
"ugpQ",167
"ugpC",101
"ugpE",17
"ugpA",15
"ugpB",146
"livF",1620
"livG",1436
"livM",2318
"livH",2219
"livK",4300
"panM",91
"livJ",16698
"rpoH",1123
"ftsX",543
"ftsE",486
"ftsY",972
"rsmD",139
"yhhL",53
"yhhM",56
"yhhN",148
"zntA",97
"tusA",43
"yhhQ",43
"dcrB",532
"yhhS",212
"yhhT",79
"acpT",152
"nikA",30
"nikB",9
"nikC",8
"nikD",20
"nikE",19
"nikR",91
"rhsB",13
"yhhH",3
"yrhC",2
"yhhI",9
"yhhJ",457
"rbbA",1667
"yhiI",1157
"yhiJ",26
"yhiL",15
"yhiM",30
"yhiN",255
"pitA",1237
"uspB",132
"uspA",4987
"dtpB",68
"rsmJ",156
"prlC",1127
"rlmJ",194
"gor",1056
"dinQ",238
"agrA",11
"agrB",4
"arsR",8
"arsB",26
"arsC",32
"yhiS",16
"slp",258
"dctR",29
"yhiD",101
"hdeB",1045
"hdeA",1253
"hdeD",335
"arrS",32
"gadE",144
"mdtE",93
"mdtF",266
"gadW",351
"gadY",31
"gadX",304
"gadA",154
"yhjA",73
"treF",287
"yhjB",61
"yhjC",73
"yhjD",149
"yhjE",3850
"yhjG",673
"yhjH",1088
"kdgK",398
"yhjJ",424
"dctA",201
"yhjK",226
"bcsC",237
"bcsZ",31
"bcsB",97
"bcsA",49
"bcsQ",48
"yhjR",107
"bcsE",690
"bcsF",59
"bcsG",379
"ldrD",27
"rdlD",2
"yhjV",159
"dppF",601
"dppD",647
"dppC",419
"dppB",671
"dppA",15805
"proK",7
"eptB",113
"yhjX",30
"yhjY",177
"tag",155
"yiaC",106
"bisC",537
"yiaD",90
"ghrB",1221
"yiaF",868
"yiaG",153
"cspA",3187
"mokA",0
"hokA",0
"insJ",9
"insK",10
"sokA",2
"glyS",4332
"glyQ",1978
"ysaB",10
"wecH",30
"yiaA",4
"yiaB",3
"xylB",131
"xylA",73
"xylF",9
"xylG",44
"xylH",14
"xylR",138
"bax",499
"malS",78
"avtA",1466
"ysaA",147
"yiaJ",239
"yiaK",10
"yiaL",2
"yiaM",0
"yiaN",4
"yiaO",1
"lyxK",14
"sgbH",6
"sgbU",13
"sgbE",29
"ysaC",1
"ysaD",6
"yiaT",15
"yiaU",40
"yiaV",10
"yiaW",3
"aldB",76
"yiaY",9
"selB",763
"selA",443
"yibF",141
"rhsA",18
"yibA",33
"rhsJ",19
"yibG",3
"yibS",2
"yibW",5
"yibV",3
"yibU",6
"yibH",39
"yibI",8
"mtlA",737
"mtlD",540
"mtlR",454
"yibT",192
"yibL",169
"lldP",59
"lldR",61
"lldD",160
"trmL",90
"cysE",542
"gpsA",1353
"secB",1617
"grxC",634
"yibN",425
"gpmM",3396
"envC",733
"yibQ",192
"waaH",15
"tdh",276
"kbl",184
"yibB",204
"hldD",1144
"waaF",770
"waaC",360
"waaL",321
"waaU",174
"waaZ",137
"waaY",136
"waaR",207
"waaO",234
"waaB",213
"waaS",123
"waaP",216
"waaG",361
"waaQ",321
"waaA",176
"coaD",88
"mutM",112
"rpmG",2077
"rpmB",4010
"yicR",32
"dfp",510
"dut",437
"slmA",402
"pyrE",30
"rph",245
"yicC",535
"dinD",34
"yicG",17
"ligB",36
"gmk",629
"rpoZ",820
"spoT",2160
"trmH",233
"recG",509
"gltS",125
"xanP",1119
"yicH",635
"yicI",115
"yicJ",17
"selC",2
"yicT",3
"setC",6
"yicL",247
"nlpA",1303
"yicS",26
"nepI",84
"yicN",26
"adeQ",9
"adeD",112
"uhpT",278
"uhpC",56
"uhpB",142
"uhpA",238
"ilvN",230
"ilvB",1395
"ivbL",92
"istR",6
"tisB",78
"emrD",9
"yidF",33
"yidG",22
"yidH",32
"yidI",18
"yidJ",13
"yidK",7
"yidL",12
"glvG",21
"glvC",11
"yidP",16
"yidE",228
"ibpB",22
"ibpA",156
"yidQ",176
"yidR",287
"cbrA",12
"dgoT",24
"dgoD",37
