"","x"
"yobA",214
"holE",126
"yobB",149
"exoX",196
"ptrB",207
"yebE",116
"yebF",253
"yebG",132
"purT",1291
"eda",914
"edd",540
"zwf",2620
"yebK",195
"pykA",1996
"lpxM",321
"mepM",576
"znuA",896
"znuC",170
"znuB",147
"ruvB",356
"ruvA",207
"yobI",0
"yebB",15
"ruvC",719
"yebC",1420
"nudB",658
"aspS",3094
"yecD",179
"yecE",146
"yecN",168
"cmoA",302
"cmoB",309
"torZ",101
"torY",9
"cutC",302
"yecM",165
"argS",1356
"yecT",31
"flhE",102
"flhA",531
"flhB",349
"cheZ",1369
"cheY",1012
"cheB",731
"cheR",760
"tap",2975
"tar",4440
"cheW",2076
"cheA",4699
"motB",984
"motA",1062
"flhC",467
"flhD",349
"uspC",57
"otsA",600
"otsB",179
"araH",71
"araG",68
"araF",43
"ftnB",187
"yecJ",100
"azuC",62
"yecR",67
"ftnA",187
"yecH",25
"tyrP",172
"yecA",531
"leuZ",752
"cysT",520
"glyW",147
"pgsA",228
"uvrC",781
"uvrY",482
"yecF",52
"sdiA",128
"yecC",445
"yecS",422
"dcyD",846
"fliY",3810
"fliZ",1122
"fliA",2193
"fliC",53305
"fliD",2964
"fliS",576
"fliT",452
"amyA",589
"yedD",351
"yedE",553
"yedF",89
"yedK",23
"yedL",26
"yedN",34
"intG",135
"fliE",401
"fliF",1165
"fliG",985
"fliH",572
"fliI",745
"fliJ",185
"fliK",443
"fliL",596
"fliM",1162
"fliN",443
"fliO",177
"fliP",169
"fliQ",65
"fliR",84
"rcsA",206
"dsrB",58
"yodD",78
"dsrA",8
"yedP",147
"yedQ",205
"yodC",98
"yedI",231
"yedA",33
"vsr",65
"dcm",457
"yedJ",296
"yedR",81
"rseX",0
"yedS",54
"hchA",672
"yedV",116
"yedW",120
"hiuH",27
"yedY",73
"yedZ",43
"zinT",124
"yodB",15
"serU",7
"mtfA",315
"asnT",13
"yeeJ",249
"yeeL",18
"shiA",1284
"amn",1201
"yeeN",707
"asnW",3
"yeeO",71
"asnU",6
"cbl",224
"nac",60
"asnV",0
"ldtA",224
"cobT",317
"cobS",191
"cobU",139
"yeeH",6
"yoeG",36
"yoeH",23
"yoeA",41
"yeeP",29
"isrC",5
"flu",377
"yeeR",37
"yeeS",14
"yeeT",2
"cbeA",10
"cbtA",18
"yeeW",7
"yoeD",1
"yoeF",26
"yeeX",1207
"yeeA",114
"sbmC",115
"dacD",90
"sbcB",331
"yeeD",387
"yeeE",934
"plaP",2117
"yoeI",71
"yeeY",142
"yeeZ",673
"yoeB",101
"yefM",91
"hisL",1
"hisG",1206
"hisD",1929
"hisC",1631
"hisB",1846
"hisH",873
"hisA",1034
"hisF",801
"hisI",1036
"wzzB",1913
"ugd",200
"gnd",8399
"wbbL",542
"wbbK",634
"wbbJ",520
"wbbI",938
"wbbH",546
"glf",1322
"wzxB",604
"rfbC",332
"rfbA",1074
"rfbD",881
"rfbB",1193
"wcaN",2151
"wcaM",46
"wcaL",34
"wcaK",43
"wzxC",23
"wcaJ",28
"cpsG",42
"cpsB",44
"wcaI",28
"wcaH",15
"wcaG",69
"gmd",79
"wcaF",9
"wcaE",8
"wcaD",22
"wcaC",24
"wcaB",5
"wcaA",20
"wzc",36
"wzb",7
"wza",23
"yegH",307
"asmA",616
"dcd",585
"udk",269
"yegE",399
"alkA",62
"yegD",120
"yegI",45
"yegJ",10
"yegK",12
"yegL",10
"sibA",11
"ibsA",0
"sibB",7
"ibsB",0
"mdtA",85
"mdtB",132
"mdtC",95
"iceT",36
"baeS",44
"baeR",154
"yegP",141
"yegQ",549
"cyaR",40
"ogrK",31
"yegZ",6
"yegR",14
"yegS",86
"gatR",122
"gatD",527
"gatC",3387
"gatB",914
"gatA",2315
"gatZ",9734
"gatY",7209
"fbaB",1109
"yegT",29
"yegU",66
"yegV",52
"yegW",89
"yegX",119
"thiD",516
"thiM",614
"rcnR",23
"rcnA",50
"rcnB",129
"yehA",18
"yehB",36
"yehC",7
"yehD",12
"yehE",54
"mrp",1242
"metG",2682
"yehH",78
"yehI",98
"yehK",3
"yehL",8
"yehM",17
"yehP",12
"yehQ",36
"yehR",11
"yehS",94
"yehT",99
"yehU",100
"mlrA",71
"yohO",5
"yehW",52
"yehX",64
"yehY",67
"osmF",128
"bglX",951
"dld",1697
"pbpG",340
"yohC",39
"yohD",60
"yohF",67
"mdtQ",11
"yohP",10
"dusC",88
"yohJ",13
"yohK",46
"cdd",165
"sanA",58
"yeiS",22
"preT",21
"preA",36
"mglC",122
"mglA",169
"mglB",353
"galS",43
"yeiB",442
"folE",3029
"yeiG",1146
"cirA",18617
"lysP",3230
"yeiE",174
"yeiH",128
"nfo",309
"yeiI",204
"nupX",19
"rihB",6
"yeiL",11
"psuT",25
"psuG",15
"psuK",7
"fruA",294
"fruK",121
"fruB",118
"setB",16
"yeiW",26
"yeiP",516
"yeiQ",98
"yeiR",126
"lpxT",131
"mepS",1733
"rtn",164
"yejA",183
"yejB",64
"yejE",71
"yejF",251
"yejG",261
"bcr",367
"rsuA",382
"yejH",134
"rplY",3155
"yejK",601
"yejL",139
"yejM",688
"proL",14
"yejO",229
"narP",334
"ccmH",98
"dsbE",38
"ccmF",145
"ccmE",54
"ccmD",8
"ccmC",82
"ccmB",25
"ccmA",94
"napC",44
"napB",26
"napH",24
"napG",24
"napA",191
"napD",11
"napF",13
"eco",50
"mqo",931
"yojI",666
"alkB",30
"ada",88
"apbE",80
"ompC",31491
"micF",10
"rcsD",1032
"rcsB",1335
"rcsC",576
"atoS",46
"atoC",66
"atoD",5
"atoA",5
"atoE",12
"atoB",15
"yfaP",20
"yfaQ",27
"yfaS",64
"yfaT",1
"yfaA",35
"gyrA",5061
"ubiG",429
"yfaL",223
"nrdA",2097
"nrdB",1013
"yfaE",213
"inaA",164
"yfaH",24
"glpQ",781
"glpT",816
"glpA",507
"glpB",331
"glpC",300
"yfaD",57
"ypaA",89
"rhmA",44
"rhmT",19
"rhmD",10
"rhmR",7
"yfaY",362
"yfaZ",90
"nudI",55
"ais",15
"arnB",59
"arnC",40
"arnA",105
"arnD",28
"arnT",17
"arnE",14
"arnF",31
"pmrD",58
"menE",275
"menC",419
"menB",589
"menH",51
"menD",269
"menF",340
"elaB",847
"elaA",138
"rbn",137
"elaD",33
"yfbK",40
"yfbL",8
"yfbM",10
"yfbN",11
"yfbO",10
"yfbP",80
"nuoN",2432
"nuoM",2592
"nuoL",3332
"nuoK",347
"nuoJ",890
"nuoI",982
"nuoH",1616
"nuoG",5441
"nuoF",2784
"nuoE",1256
"nuoC",3359
"nuoB",1509
"nuoA",663
"lrhA",363
"alaA",902
"yfbR",119
"yfbS",168
"yfbT",942
"yfbU",657
"yfbV",297
"ackA",1448
"pta",2280
"yfcC",22
"yfcD",722
"yfcE",404
"yfcF",104
"yfcG",47
"folX",415
"yfcH",743
"yfcI",119
"hisP",444
"hisM",311
"hisQ",628
"hisJ",2573
"argT",937
"ubiX",203
"purF",3291
"cvpA",1069
"dedD",466
"folC",683
"accD",2401
"dedA",473
"truA",493
"usg",644
"pdxB",906
"flk",201
"yfcJ",71
"fabB",4540
"mnmC",267
"yfcL",190
"epmC",293
"yfcA",232
"mepA",549
"aroC",1610
"prmB",929
"smrB",180
"yfcO",160
"yfcP",10
"yfcQ",11
"yfcR",8
"yfcS",3
"yfcU",63
"yfcV",1
"sixA",607
"fadJ",165
"fadI",80
"yfcZ",167
"fadL",459
"yfdF",23
"mlaA",935
"yfdC",63
"argW",2
"intS",117
"gtrA",155
"gtrB",843
"gtrS",509
"tfaS",24
"yfdK",11
"yfdL",9
"yfdM",1
"yfdN",1
"oweS",2
"yfdP",8
"yfdQ",23
"yfdR",1
"yfdS",11
"yfdT",11
"ypdJ",0
"torI",28
"pawZ",1
"dsdC",63
"dsdX",32
"dsdA",122
"emrY",28
"emrK",15
"evgA",402
"evgS",493
"yfdE",19
"yfdV",14
"oxc",32
"frc",20
"yfdX",9
"ypdI",17
"yfdY",26
"lpxP",70
"ypdK",62
"alaC",659
"ypdA",94
"ypdB",143
"ypdC",93
"fryA",53
"ypdE",19
"ypdF",8
"fryC",11
"fryB",0
"glk",413
"yfeO",104
"ypeC",133
"mntH",883
"nupC",849
"yfeA",261
"alaX",63
"alaW",20
"yfeC",58
"yfeD",98
"gltX",2677
"valU",51
"valX",1669
"valY",322
"lysV",2
"xapR",82
"xapB",32
"xapA",9
"yfeN",23
"yfeR",50
"yfeH",170
"ypeB",61
"ligA",533
"zipA",1431
"cysZ",179
"cysK",12453
"ptsH",3451
"ptsI",13585
"crr",4601
"pdxK",432
"yfeK",26
"yfeS",192
"cysM",1545
"cysA",1698
"cysW",658
"cysU",624
"cysP",1519
"ucpA",228
"murR",41
"murQ",70
"murP",69
"yfeW",59
"yfeX",731
"yfeY",252
"yfeZ",73
"ypeA",142
"amiA",329
"hemF",256
"eutR",84
"eutK",83
"eutL",114
"eutC",168
"eutB",699
"intZ",238
"yffL",48
"yffM",1
"yffN",8
"yffO",16
"yffP",33
"yffQ",18
"yffR",88
"yffS",294
"eutA",6
"eutH",19
"eutG",17
"eutJ",5
"eutE",17
"eutN",5
"eutM",13
"eutD",9
"eutT",10
"eutQ",13
"eutP",6
"eutS",10
"maeB",2803
"talA",676
"tktB",1803
"ypfG",186
"nudK",103
"aegA",49
"narQ",133
"acrD",116
"ypfM",12
"yffB",146
"dapE",458
"ypfN",120
"ypfH",169
"tmcA",365
"ypfJ",396
"purC",2318
"bamC",2653
"dapA",2962
"gcvR",582
"bcp",1909
"hyfA",10
"hyfB",45
"hyfC",11
"hyfD",14
"hyfE",9
"hyfF",19
"hyfG",25
"hyfH",6
"hyfI",22
"hyfJ",10
"hyfR",30
"focB",85
"yfgO",227
"bepA",724
"yfgD",538
"hda",430
"uraA",1421
"upp",1931
"purM",2238
"purN",1361
"ppk",909
"ppx",740
"yfgF",45
"yfgG",76
"yfgH",11
"yfgI",22
"guaA",5989
"guaB",4605
"xseA",679
"yfgJ",112
"der",1078
"bamB",2131
"yfgM",980
"hisS",2159
"ispG",1341
"rodZ",860
"rlmN",651
"ndk",1195
"pbpC",86
"yfhM",826
"sseA",387
"ryfA",99
"sseB",360
"pepB",927
"iscX",215
"fdx",390
"hscA",1411
"hscB",566
"iscA",1061
"iscU",1372
"iscS",3614
"iscR",965
"trmJ",581
"suhB",755
"yfhR",16
"csiE",84
"hcaT",70
"hcaR",189
"iroK",0
"hcaE",112
"hcaF",16
"hcaC",7
"hcaB",34
"hcaD",48
"yphA",71
"yphB",52
"yphC",68
"yphD",21
"yphE",37
"yphF",13
"yphG",35
"yphH",73
"glyA",11396
"hmp",331
"glnB",427
"glrR",230
"yfhG",155
"glrK",176
"glmY",1093
"purL",6714
"mltF",116
"tadA",123
"pgpC",132
"yfhH",77
"yfhL",62
"shoB",70
"ohsC",2
"acpS",264
"pdxJ",668
"recO",295
"era",830
"rnc",503
"lepB",954
"lepA",2252
"rseC",157
"rseB",979
"rseA",1962
"rpoE",1026
"nadB",628
"trmN",141
"srmB",569
"yfiE",62
"eamB",19
"grcA",1527
"ung",315
"yfiF",866
"trxC",173
"yfiP",57
"pka",258
"pssA",1112
"yfiM",509
"kgtP",6420
"rrfG",40
"rrlG",0
"gltW",71
"rrsG",4489
"clpB",2999
"ryfD",71
"yfiH",244
"rluD",458
"bamD",1812
"raiA",1576
"pheL",17
"pheA",1341
"tyrA",1606
"aroF",2516
"yfiL",16
"yfiR",56
"yfiN",67
"yfiB",120
"rplS",6188
"trmD",11832
"rimM",8925
"rpsP",2816
"ffh",1240
"ypjD",173
"yfjD",259
"grpE",1591
"nadK",282
"recN",201
"bamE",694
"ratB",153
"ratA",178
"smpB",401
"ssrA",233786
"intA",383
"yfjH",65
"alpA",3
"yfjI",29
"yfjJ",4
"yfjK",304
"yfjL",304
"yfjM",9
"rnlA",535
"rnlB",185
"yfjP",20
"yfjQ",28
"yfjR",16
"ypjK",1
"yfjS",7
"yfjT",24
"yfjU",22
"yfjV",63
"yfjW",144
"ypjI",5
"yfjX",5
"yfjY",3
"ypjJ",2
"yfjZ",4
"ypjF",13
"psaA",1
"ypjA",221
"pinH",3
"ypjC",30
"ileY",1
"ygaQ",41
"csiD",62
"lhgO",83
"gabD",220
"gabT",257
"gabP",76
"csiR",166
"ygaU",519
"yqaE",63
"ygaV",17
"ygaP",96
"stpA",1430
"alaE",16
"ygaC",67
"ygaM",433
"nrdH",291
"nrdI",568
"nrdE",1970
"nrdF",555
"proV",429
"proW",324
"proX",410
"ygaY",34
"ygaZ",431
"ygaH",152
"mprA",711
"emrA",445
"emrB",375
"luxS",1411
"micA",97
"gshA",1436
"yqaA",193
"yqaB",184
"argQ",77
"argZ",190
"argY",422
"argV",342
"serV",150
"csrA",1215
"alaS",6226
"recX",19
"recA",1845
"pncC",176
"mltB",168
"srlA",23
"srlE",25
"srlB",8
"srlD",66
"srlM",18
"srlR",99
"srlQ",183
"norR",168
"norV",37
"norW",28
"hypF",110
"hydN",20
"ascG",198
"ascF",50
"ascB",77
"hycI",94
"hycH",21
"hycG",16
"hycF",6
"hycE",25
"hycD",8
"hycC",9
"hycB",1
"hycA",4
"hypA",6
"hypB",66
"hypC",12
"hypD",138
"hypE",68
"fhlA",95
"ygbA",18
"mutS",629
"pphB",24
"ygbI",135
"ygbJ",13
"ygbK",22
"ygbL",18
"ygbM",27
"ygbN",45
"rpoS",11988
"nlpD",6685
"pcm",366
"umpG",557
"truD",646
"ispF",240
"ispD",324
"ftsB",210
"ygbE",255
"cysC",1075
"cysN",4422
"cysD",2245
"iap",175
"ygbF",31
"ygbT",74
"casE",59
"casD",44
"casC",49
"casB",21
"casA",34
"ygcB",66
"sokX",0
"cysH",2034
"cysI",4483
"cysJ",4069
"queD",71
"ygcN",17
"ygcO",6
"ygcP",6
"ygcQ",26
"ygcR",12
"ygcS",5
"ygcU",26
"ygcW",4
"yqcE",25
"ygcE",26
"queE",214
"yqcG",2
"ygcG",14
"eno",13203
"pyrG",3127
"mazG",304
"mazF",125
"mazE",118
"relA",1522
"rlmD",303
"barA",359
"gudD",70
"gudX",34
"gudP",14
"yqcA",260
"truC",143
"yqcC",74
"csrB",46148
"syd",155
"queF",263
"ygdH",985
"sdaC",368
"sdaB",201
"ygdG",98
"fucO",86
"fucA",6
"fucP",10
"fucI",55
"fucK",53
"fucU",158
"fucR",157
"rlmM",430
"ygdD",107
"gcvA",163
"gcvB",33
"ygdI",94
"csdA",270
"csdE",147
"tcdA",329
"mltA",448
"metZ",99
"metW",784
"metV",139
"amiC",337
"argA",1791
"recD",501
"recB",701
"ptrA",540
"recC",627
"ppdC",20
"ygdB",25
"ppdB",16
"ppdA",3
"thyA",707
"lgt",472
"ptsP",1516
"rppH",591
"mutH",76
"ygdQ",103
"ygdR",143
"tas",866
"lplT",198
"aas",413
"omrA",8
"omrB",7
"galR",208
"lysA",763
"lysR",78
"ygeA",196
"araE",59
"kduD",52
"kduI",33
"yqeF",323
"yqeG",37
"yqeH",24
"yqeI",19
"yqeJ",12
"yqeL",1
"yqeK",12
"ygeF",17
"ygeG",9
"ygeH",20
"ygeI",8
"pbl",2
"ygeK",9
"ygeN",13
"ygeO",12
"ygeQ",46
"glyU",17
"ygeR",292
"xdhA",45
"xdhB",26
"xdhC",15
"ygeV",35
"ygeW",8
"ygeX",20
"ygeY",25
"hyuA",19
"yqeA",28
"yqeB",48
"yqeC",12
"mocA",25
"ygfK",35
"ssnA",8
"ygfM",7
"xdhD",78
"xanQ",36
"guaD",96
"ghxQ",58
"ygfS",13
"ygfT",31
"uacT",18
"yqfG",1
"idi",56
"lysS",3861
"prfB",2383
"recJ",686
"dsbC",390
"xerD",267
"fldB",335
"cptA",158
"sdhE",145
"ygfZ",1176
"yqfA",268
"yqfB",110
"bglA",1184
"ygfF",74
"gcvP",2363
"gcvH",605
"gcvT",972
"ubiI",574
"ubiH",684
"pepP",1688
"ygfB",585
"zapA",415
"ssrS",5603
"fau",85
"sibC",9
"ibsC",0
"serA",17517
"rpiA",1168
"yqfE",2
"argP",417
"scpA",47
"argK",10
"scpB",19
"scpC",36
"ygfI",48
"yggE",776
"argO",105
"mscS",1388
"fbaA",9405
"pgk",7929
"epd",1023
"yggC",132
"yggD",128
"yggF",30
"yggP",21
"cmtA",16
"cmtB",7
"tktA",8941
"loiP",243
"speB",490
"speA",3636
"yqgB",122
"yqgC",211
"metK",4474
"galP",397
"yggI",43
"endA",18
"rsmE",243
"gshB",913
"yqgE",425
"yqgF",227
"yggR",48
"yggS",255
"yggT",343
"yggU",137
"rdgB",327
"yggW",360
"yggM",29
"ansB",82
"yggN",331
"yggL",745
"trmI",455
"mutY",269
"yggX",343
"mltC",337
"nupG",134
"speC",676
"yqgA",23
"pheV",4
"yghD",17
"yghE",132
"yghF",29
"yghG",47
"pppA",70
"sslE",415
"glcA",70
"glcB",512
"glcG",74
"glcF",71
"glcE",32
"glcD",65
"glcC",215
"yghO",48
"yghQ",52
"yghR",11
"yghS",12
"yghT",6
"pitB",17
"gss",1126
"yghU",422
"hybG",46
"hybF",28
"hybE",71
"hybD",120
"hybC",167
"hybB",46
"hybA",32
"hybO",50
"yghW",4
"yghX",65
"gpr",115
"yqhA",363
"yghA",96
"exbD",1327
"exbB",2865
"metC",662
"yghB",193
"yqhC",103
"yqhD",801
"dkgA",463
"yqhG",26
"yqhH",24
"ygiQ",537
"ftsP",655
"plsC",219
"parC",1120
"ygiS",147
"mqsA",114
"mqsR",91
"ygiV",54
"ygiW",120
"qseB",29
"qseC",79
"ygiZ",5
"mdaB",289
"ygiN",603
"parE",900
"yqiA",254
"cpdA",660
"yqiB",178
"nudF",216
"tolC",3053
"ygiB",719
"ygiC",1133
"ygiD",71
"zupT",346
"ribB",943
"yqiC",254
"ygiL",14
"yqiG",38
"yqiH",7
"yqiI",38
"glgS",142
"yqiJ",10
"yqiK",31
"sibD",5
"ibsD",0
"sibE",42
"ibsE",0
"hldE",1246
"glnE",1172
"ygiF",597
"ygiM",365
"cca",533
"bacA",393
"folB",97
"plsY",173
"ttdR",39
"ttdA",12
"ttdB",7
"ttdT",81
"tsaD",344
"rpsU",4623
"dnaG",1356
"rpoD",3653
"mug",351
"ileX",19
"yqjH",535
"yqjI",211
"aer",513
"patA",826
"ygjH",17
"ebgR",130
"ebgA",26
"ebgC",7
"ygjI",7
"ygjJ",12
"ygjK",32
"fadH",43
"higA",53
"higB",12
"rlmG",145
"ygjP",33
"ygjQ",8
"ygjR",216
"alx",72
"sstT",1166
"ygjV",21
"uxaA",99
"uxaC",116
"exuT",55
"exuR",331
"yqjA",210
"mzrA",126
"yqjC",454
"yqjD",593
"yqjE",617
"yqjK",582
"yqjF",16
"yqjG",166
"yhaH",224
"yhaI",26
"yhaJ",433
"yhaK",24
"yhaL",36
"yhaM",77
"yhaO",44
"tdcG",42
"tdcF",12
"tdcE",64
"tdcD",25
"tdcC",61
"tdcB",4
"tdcA",7
"tdcR",3
"yhaB",7
"yhaC",10
"rnpB",54347
"garK",63
"garR",44
"garL",14
"garP",7
"garD",39
"prlF",75
"yhaV",194
"agaR",333
"kbaZ",24
"agaV",9
"agaW",4
"agaA",20
"agaS",19
"kbaY",12
"agaB",9
"agaC",5
"agaD",14
"agaI",5
"yraH",25
"yraI",5
"yraJ",96
"yraK",57
"rsmI",262
"lpoA",1079
"yraN",186
"diaA",300
"yraP",418
"yraQ",372
"yraR",80
"yhbO",75
"yhbP",48
"yhbQ",35
"yhbS",225
"yhbT",359
"yhbU",16
"yhbV",27
"yhbW",253
"mtr",180
"deaD",1508
"yrbN",45
"nlpI",2414
"pnp",7799
"psrO",108
"rpsO",4255
"truB",961
"rbfA",421
"infB",8103
"nusA",3356
"rimP",700
"metY",69
"argG",5787
"yhbX",59
"leuU",248
"secG",2284
"glmM",1894
"folP",271
"ftsH",5931
"rlmE",942
"yhbY",599
"greA",385
"dacB",301
"obgE",724
"yhbE",359
"rpmA",5428
"rplU",4479
"ispB",1258
"sfsB",48
"murA",1771
"ibaG",386
"mlaB",408
"mlaC",840
"mlaD",388
"mlaE",448
"mlaF",603
"yrbG",225
"kdsD",595
"kdsC",400
"lptC",365
"lptA",644
"lptB",791
"rpoN",1865
"hpf",1167
"ptsN",1014
"yhbJ",1024
"npr",123
"yrbL",1592
"mtgA",525
"elbB",393
"arcZ",36
"arcB",515
"yhcC",17
"gltB",36946
"gltD",11759
"gltF",176
"yhcA",14
"yhcD",90
"yhcE",24
"yhcF",65
"yhcG",47
"yhcH",34
"nanK",42
"nanE",25
"nanT",17
"nanA",55
"nanR",307
"dcuD",45
"sspB",787
"sspA",1725
"rpsI",9238
"rplM",9668
"zapE",331
"yhcB",917
"degQ",500
"degS",273
"mdh",9748
"argR",378
"yhcN",44
"yhcO",29
"aaeB",38
"aaeA",30
"aaeX",38
"aaeR",189
"tldD",897
"yhdP",642
"rng",881
"yhdE",317
"mreD",237
"mreC",755
"mreB",2210
"csrD",332
"acuI",355
"yrdF",12
"yrdE",19
"accB",1970
"accC",4762
"yhdT",31
"panF",158
"prmA",336
"dusB",2052
"fis",1308
"yhdJ",26
"yhdU",6
"acrS",24
"acrE",17
"acrF",110
"yhdV",21
"yhdW",50
"yhdX",22
"yhdY",17
"yhdZ",49
"rrfF",1034
"thrV",128
"rrfD",60
"rrlD",1398
"alaU",0
"ileU",0
"rrsD",942
"yrdA",371
"yrdB",191
"aroE",325
"tsaC",285
"yrdD",423
"smg",636
"smf",124
"def",616
"fmt",915
"rsmB",543
"trkA",414
"mscL",445
"arfA",71
"zntR",105
"yhdN",85
"rplQ",10260
"rpoA",31835
"rpsD",18469
"rpsK",13099
"rpsM",11472
"rpmJ",3875
"secY",28971
"rplO",11713
"rpmD",2790
"rpsE",12124
"rplR",7659
"rplF",12128
"rpsH",9545
"rpsN",11850
"rplE",14823
"rplX",9699
"rplN",9490
"rpsQ",7258
"rpmC",3772
"rplP",9121
"rpsC",16623
"rplV",8885
"rpsS",7286
"rplB",21729
"rplW",7231
"rplD",11805
"rplC",18177
"rpsJ",12069
"gspB",20
"gspA",31
"gspC",14
"gspD",74
"gspE",39
"gspF",25
"gspG",8
"gspH",4
"gspI",3
"gspJ",7
"gspK",18
"gspL",43
"gspM",25
"gspO",73
"bfr",421
"bfd",172
"chiA",153
"tufA",18384
"fusA",65691
"rpsG",15214
"rpsL",9387
"tusB",110
"tusC",144
"tusD",247
"yheO",583
"fkpA",1689
"slyX",90
"slyD",3304
"yheV",100
"kefB",234
"kefG",135
"yheS",616
"yheT",218
"yheU",62
"prkB",343
"yhfA",417
"crp",3100
"yhfK",856
"argD",2742
"pabA",97
"fic",107
"yhfG",22
"ppiA",464
"tsgA",235
"nirB",84
"nirD",12
"nirC",20
"cysG",430
"yhfL",13
"frlA",22
"frlB",19
"frlC",22
"frlD",19
"frlR",118
"yhfS",29
"yhfT",14
"yhfU",6
"php",22
"yhfW",21
"yhfX",6
"yhfY",18
"yhfZ",50
"trpS",1670
"gph",876
"rpe",838
"dam",455
"damX",2560
"aroB",2027
"aroK",1463
"hofQ",24
"hofP",8
"hofO",7
"hofN",4
"hofM",26
"mrcA",596
"nudE",394
"yrfF",424
"yrfG",236
"hslR",235
"hslO",558
"yhgE",130
"pck",994
"envZ",403
"ompR",593
"greB",98
"yhgF",1611
"feoA",170
"feoB",1351
"feoC",180
"yhgA",33
"bioH",167
"gntX",159
"nfuA",977
"gntT",455
"malQ",934
"malP",1337
"malT",2190
"rtcA",118
"rtcB",58
"rtcR",64
"glpR",343
"glpG",398
"glpE",220
"glpD",15444
"yzgL",305
"glgP",2661
"glgA",1836
"glgC",2393
"glgX",2035
"glgB",4429
"asd",11637
"yhgN",67
"gntU",111
"gntK",68
"gntR",373
"yhhW",106
"yhhX",536
"ryhB",31
"yhhY",89
"yhhZ",20
"yrhA",4
"yrhB",8
"ggt",307
"yhhA",110
"ugpQ",187
"ugpC",100
"ugpE",31
"ugpA",44
"ugpB",324
"livF",1956
"livG",1655
"livM",2890
"livH",2455
"livK",5077
"panM",103
"livJ",16793
"rpoH",1350
"ftsX",578
"ftsE",579
"ftsY",1186
"rsmD",145
"yhhL",63
"yhhM",100
"yhhN",176
"zntA",160
"tusA",70
"yhhQ",59
"dcrB",653
"yhhS",147
"yhhT",68
"acpT",153
"nikA",28
"nikB",19
"nikC",12
"nikD",20
"nikE",21
"nikR",110
"rhsB",21
"yhhH",16
"yrhC",10
"yhhI",7
"yhhJ",392
"rbbA",1388
"yhiI",1137
"yhiJ",29
"yhiL",34
"yhiM",38
"yhiN",300
"pitA",1683
"uspB",159
"uspA",4750
"dtpB",75
"rsmJ",159
"prlC",1235
"rlmJ",236
"gor",1085
"dinQ",497
"agrA",15
"agrB",9
"arsR",10
"arsB",32
"arsC",39
"yhiS",46
"slp",205
"dctR",18
"yhiD",46
"hdeB",743
"hdeA",881
"hdeD",227
"arrS",25
"gadE",85
"mdtE",60
"mdtF",191
"gadW",282
"gadY",27
"gadX",340
"gadA",92
"yhjA",45
"treF",285
"yhjB",47
"yhjC",94
"yhjD",168
"yhjE",4534
"yhjG",572
"yhjH",1036
"kdgK",377
"yhjJ",485
"dctA",474
"yhjK",263
"bcsC",206
"bcsZ",29
"bcsB",102
"bcsA",46
"bcsQ",69
"yhjR",118
"bcsE",655
"bcsF",44
"bcsG",400
"ldrD",44
"rdlD",18
"yhjV",162
"dppF",577
"dppD",646
"dppC",466
"dppB",634
"dppA",9551
"proK",7
"eptB",88
"yhjX",29
"yhjY",159
"tag",132
"yiaC",98
"bisC",579
"yiaD",159
"ghrB",1349
"yiaF",848
"yiaG",167
"cspA",1074
"mokA",1
"hokA",0
"insJ",10
"insK",20
"sokA",0
"glyS",4717
"glyQ",2146
"ysaB",14
"wecH",45
"yiaA",15
"yiaB",10
"xylB",103
"xylA",54
"xylF",19
"xylG",55
"xylH",22
"xylR",119
"bax",1032
"malS",110
"avtA",1537
"ysaA",127
"yiaJ",294
"yiaK",18
"yiaL",2
"yiaM",3
"yiaN",8
"yiaO",8
"lyxK",18
"sgbH",5
"sgbU",10
"sgbE",28
"ysaC",2
"ysaD",2
"yiaT",22
"yiaU",47
"yiaV",21
"yiaW",8
"aldB",68
"yiaY",22
"selB",892
"selA",467
"yibF",135
"rhsA",20
"yibA",55
"rhsJ",37
"yibG",12
"yibS",5
"yibW",9
"yibV",3
"yibU",12
"yibH",34
"yibI",15
"mtlA",650
"mtlD",414
"mtlR",343
"yibT",197
"yibL",206
"lldP",181
"lldR",77
"lldD",273
"trmL",133
"cysE",721
"gpsA",1644
"secB",1829
"grxC",791
"yibN",682
"gpmM",2642
"envC",761
"yibQ",220
"waaH",33
"tdh",288
"kbl",188
"yibB",255
"hldD",1364
"waaF",889
"waaC",497
"waaL",467
"waaU",240
"waaZ",153
"waaY",177
"waaR",244
"waaO",262
"waaB",283
"waaS",167
"waaP",254
"waaG",340
"waaQ",364
"waaA",315
"coaD",175
"mutM",106
"rpmG",3297
"rpmB",6628
"yicR",31
"dfp",609
"dut",618
"slmA",626
"pyrE",60
"rph",309
"yicC",581
"dinD",38
"yicG",22
"ligB",40
"gmk",685
"rpoZ",854
"spoT",2532
"trmH",301
"recG",680
"gltS",132
"xanP",1245
"yicH",609
"yicI",95
"yicJ",29
"selC",6
"yicT",4
"setC",18
"yicL",207
"nlpA",1192
"yicS",35
"nepI",103
"yicN",25
"adeQ",17
"adeD",108
"uhpT",327
"uhpC",80
"uhpB",161
"uhpA",279
"ilvN",288
"ilvB",1834
"ivbL",192
"istR",4
"tisB",121
"emrD",14
"yidF",16
"yidG",28
"yidH",40
"yidI",23
"yidJ",28
"yidK",9
"yidL",28
"glvG",15
"glvC",8
"yidP",7
"yidE",311
"ibpB",43
"ibpA",205
