"","x"
"yebE",139
"yebF",182
"yebG",92
"purT",516
"eda",666
"edd",233
"zwf",1729
"yebK",132
"pykA",1272
"lpxM",303
"mepM",4923
"znuA",15739
"znuC",695
"znuB",509
"ruvB",298
"ruvA",112
"yobI",0
"yebB",7
"ruvC",539
"yebC",1084
"nudB",523
"aspS",2324
"yecD",127
"yecE",122
"yecN",112
"cmoA",189
"cmoB",215
"torZ",51
"torY",6
"cutC",223
"yecM",89
"argS",776
"yecT",31
"flhE",102
"flhA",543
"flhB",353
"cheZ",2766
"cheY",1774
"cheB",1402
"cheR",1783
"tap",5660
"tar",6852
"cheW",2967
"cheA",7171
"motB",1984
"motA",1965
"flhC",293
"flhD",167
"uspC",38
"otsA",492
"otsB",198
"araH",64
"araG",48
"araF",30
"ftnB",63
"yecJ",41
"azuC",44
"yecR",40
"ftnA",79
"yecH",17
"tyrP",80
"yecA",487
"leuZ",455
"cysT",116
"glyW",44
"pgsA",192
"uvrC",964
"uvrY",374
"yecF",20
"sdiA",175
"yecC",385
"yecS",396
"dcyD",675
"fliY",3324
"fliZ",1448
"fliA",2164
"fliC",115956
"fliD",4147
"fliS",812
"fliT",744
"amyA",915
"yedD",197
"yedE",227
"yedF",57
"yedK",14
"yedL",44
"yedN",12
"intG",60
"fliE",130
"fliF",1262
"fliG",1162
"fliH",583
"fliI",830
"fliJ",169
"fliK",573
"fliL",525
"fliM",1134
"fliN",339
"fliO",240
"fliP",254
"fliQ",64
"fliR",103
"rcsA",89
"dsrB",30
"yodD",51
"dsrA",23
"yedP",92
"yedQ",140
"yodC",73
"yedI",253
"yedA",61
"vsr",49
"dcm",274
"yedJ",226
"yedR",59
"rseX",0
"yedS",27
"hchA",332
"yedV",73
"yedW",103
"hiuH",36
"yedY",74
"yedZ",68
"zinT",10813
"yodB",245
"serU",5
"mtfA",120
"asnT",8
"yeeJ",179
"yeeL",7
"shiA",1622
"amn",1254
"yeeN",345
"asnW",0
"yeeO",59
"asnU",2
"cbl",123
"nac",86
"asnV",2
"ldtA",209
"cobT",331
"cobS",177
"cobU",68
"yeeH",0
"yoeG",5
"yoeH",2
"yoeA",18
"yeeP",21
"isrC",0
"flu",273
"yeeR",29
"yeeS",8
"yeeT",6
"cbeA",6
"cbtA",1
"yeeW",5
"yoeD",3
"yoeF",23
"yeeX",768
"yeeA",80
"sbmC",68
"dacD",54
"sbcB",310
"yeeD",274
"yeeE",642
"plaP",558
"yoeI",19
"yeeY",131
"yeeZ",550
"yoeB",96
"yefM",40
"hisL",3
"hisG",825
"hisD",1362
"hisC",1187
"hisB",1259
"hisH",667
"hisA",797
"hisF",623
"hisI",715
"wzzB",1015
"ugd",100
"gnd",5822
"wbbL",370
"wbbK",330
"wbbJ",269
"wbbI",501
"wbbH",350
"glf",800
"wzxB",405
"rfbC",211
"rfbA",555
"rfbD",484
"rfbB",699
"wcaN",1160
"wcaM",32
"wcaL",32
"wcaK",12
"wzxC",8
"wcaJ",12
"cpsG",27
"cpsB",21
"wcaI",10
"wcaH",7
"wcaG",25
"gmd",29
"wcaF",1
"wcaE",7
"wcaD",5
"wcaC",12
"wcaB",4
"wcaA",8
"wzc",27
"wzb",5
"wza",9
"yegH",192
"asmA",524
"dcd",389
"udk",125
"yegE",354
"alkA",63
"yegD",86
"yegI",37
"yegJ",4
"yegK",3
"yegL",6
"sibA",2
"ibsA",0
"sibB",9
"ibsB",0
"mdtA",50
"mdtB",111
"mdtC",68
"iceT",33
"baeS",32
"baeR",138
"yegP",86
"yegQ",306
"cyaR",23
"ogrK",22
"yegZ",7
"yegR",5
"yegS",44
"gatR",58
"gatD",353
"gatC",1991
"gatB",456
"gatA",1411
"gatZ",5903
"gatY",3716
"fbaB",764
"yegT",21
"yegU",64
"yegV",74
"yegW",63
"yegX",112
"thiD",457
"thiM",493
"rcnR",17
"rcnA",25
"rcnB",86
"yehA",4
"yehB",8
"yehC",0
"yehD",4
"yehE",37
"mrp",668
"metG",1810
"yehH",45
"yehI",61
"yehK",0
"yehL",6
"yehM",6
"yehP",5
"yehQ",24
"yehR",14
"yehS",105
"yehT",55
"yehU",43
"mlrA",52
"yohO",3
"yehW",81
"yehX",58
"yehY",92
"osmF",141
"bglX",676
"dld",1704
"pbpG",278
"yohC",26
"yohD",62
"yohF",54
"mdtQ",9
"yohP",4
"dusC",56
"yohJ",14
"yohK",36
"cdd",191
"sanA",30
"yeiS",23
"preT",10
"preA",32
"mglC",49
"mglA",91
"mglB",132
"galS",41
"yeiB",484
"folE",2306
"yeiG",1201
"cirA",19024
"lysP",1368
"yeiE",183
"yeiH",73
"nfo",248
"yeiI",194
"nupX",12
"rihB",1
"yeiL",6
"psuT",17
"psuG",1
"psuK",3
"fruA",210
"fruK",64
"fruB",69
"setB",21
"yeiW",21
"yeiP",215
"yeiQ",65
"yeiR",90
"lpxT",65
"mepS",960
"rtn",151
"yejA",148
"yejB",80
"yejE",75
"yejF",308
"yejG",249
"bcr",379
"rsuA",294
"yejH",115
"rplY",1658
"yejK",308
"yejL",68
"yejM",574
"proL",23
"yejO",173
"narP",114
"ccmH",52
"dsbE",29
"ccmF",80
"ccmE",32
"ccmD",6
"ccmC",39
"ccmB",18
"ccmA",53
"napC",25
"napB",9
"napH",11
"napG",11
"napA",74
"napD",1
"napF",7
"eco",28
"mqo",638
"yojI",341
"alkB",18
"ada",58
"apbE",45
"ompC",9271
"micF",2
"rcsD",862
"rcsB",1045
"rcsC",445
"atoS",27
"atoC",43
"atoD",5
"atoA",4
"atoE",10
"atoB",18
"yfaP",11
"yfaQ",22
"yfaS",78
"yfaT",3
"yfaA",26
"gyrA",3795
"ubiG",361
"yfaL",223
"nrdA",1361
"nrdB",643
"yfaE",127
"inaA",94
"yfaH",2
"glpQ",387
"glpT",233
"glpA",323
"glpB",215
"glpC",200
"yfaD",29
"ypaA",64
"rhmA",54
"rhmT",24
"rhmD",5
"rhmR",6
"yfaY",396
"yfaZ",36
"nudI",31
"ais",5
"arnB",47
"arnC",33
"arnA",102
"arnD",31
"arnT",13
"arnE",9
"arnF",44
"pmrD",28
"menE",166
"menC",303
"menB",369
"menH",62
"menD",248
"menF",312
"elaB",680
"elaA",105
"rbn",90
"elaD",11
"yfbK",15
"yfbL",2
"yfbM",3
"yfbN",3
"yfbO",7
"yfbP",35
"nuoN",714
"nuoM",830
"nuoL",1126
"nuoK",99
"nuoJ",264
"nuoI",284
"nuoH",428
"nuoG",1733
"nuoF",938
"nuoE",411
"nuoC",1107
"nuoB",544
"nuoA",286
"lrhA",297
"alaA",535
"yfbR",87
"yfbS",138
"yfbT",679
"yfbU",380
"yfbV",190
"ackA",931
"pta",1306
"yfcC",10
"yfcD",323
"yfcE",233
"yfcF",89
"yfcG",52
"folX",179
"yfcH",418
"yfcI",69
"hisP",208
"hisM",191
"hisQ",352
"hisJ",1211
"argT",701
"ubiX",101
"purF",1208
"cvpA",379
"dedD",257
"folC",387
"accD",1372
"dedA",398
"truA",440
"usg",482
"pdxB",558
"flk",115
"yfcJ",60
"fabB",3956
"mnmC",239
"yfcL",153
"epmC",212
"yfcA",235
"mepA",537
"aroC",1325
"prmB",610
"smrB",170
"yfcO",129
"yfcP",13
"yfcQ",7
"yfcR",2
"yfcS",3
"yfcU",32
"yfcV",1
"sixA",253
"fadJ",133
"fadI",46
"yfcZ",68
"fadL",314
"yfdF",7
"mlaA",372
"yfdC",54
"argW",0
"intS",67
"gtrA",99
"gtrB",471
"gtrS",295
"tfaS",8
"yfdK",6
"yfdL",1
"yfdM",0
"yfdN",0
"oweS",1
"yfdP",7
"yfdQ",23
"yfdR",3
"yfdS",3
"yfdT",7
"ypdJ",0
"torI",9
"pawZ",0
"dsdC",19
"dsdX",16
"dsdA",113
"emrY",5
"emrK",7
"evgA",207
"evgS",235
"yfdE",8
"yfdV",3
"oxc",14
"frc",11
"yfdX",3
"ypdI",7
"yfdY",19
"lpxP",582
"ypdK",13
"alaC",636
"ypdA",101
"ypdB",95
"ypdC",67
"fryA",39
"ypdE",17
"ypdF",10
"fryC",2
"fryB",0
"glk",328
"yfeO",122
"ypeC",428
"mntH",2949
"nupC",507
"yfeA",162
"alaX",10
"alaW",5
"yfeC",40
"yfeD",83
"gltX",1550
"valU",19
"valX",392
"valY",100
"lysV",5
"xapR",51
"xapB",24
"xapA",6
"yfeN",5
"yfeR",38
"yfeH",139
"ypeB",31
"ligA",362
"zipA",972
"cysZ",106
"cysK",7602
"ptsH",2079
"ptsI",8651
"crr",3344
"pdxK",307
"yfeK",15
"yfeS",130
"cysM",1061
"cysA",1229
"cysW",572
"cysU",470
"cysP",809
"ucpA",136
"murR",38
"murQ",30
"murP",52
"yfeW",47
"yfeX",432
"yfeY",155
"yfeZ",79
"ypeA",83
"amiA",217
"hemF",176
"eutR",87
"eutK",52
"eutL",76
"eutC",133
"eutB",577
"intZ",230
"yffL",20
"yffM",3
"yffN",7
"yffO",11
"yffP",15
"yffQ",6
"yffR",43
"yffS",157
"eutA",14
"eutH",11
"eutG",10
"eutJ",3
"eutE",8
"eutN",1
"eutM",12
"eutD",14
"eutT",5
"eutQ",3
"eutP",6
"eutS",5
"maeB",2377
"talA",689
"tktB",1919
"ypfG",176
"nudK",114
"aegA",27
"narQ",79
"acrD",90
"ypfM",10
"yffB",90
"dapE",436
"ypfN",117
"ypfH",112
"tmcA",330
"ypfJ",322
"purC",1245
"bamC",2116
"dapA",1996
"gcvR",365
"bcp",898
"hyfA",11
"hyfB",12
"hyfC",3
"hyfD",6
"hyfE",2
"hyfF",23
"hyfG",30
"hyfH",14
"hyfI",16
"hyfJ",7
"hyfR",20
"focB",47
"yfgO",165
"bepA",515
"yfgD",350
"hda",201
"uraA",363
"upp",443
"purM",1227
"purN",783
"ppk",695
"ppx",634
"yfgF",44
"yfgG",70
"yfgH",6
"yfgI",19
"guaA",3164
"guaB",2024
"xseA",674
"yfgJ",103
"der",906
"bamB",1547
"yfgM",671
"hisS",1447
"ispG",1179
"rodZ",998
"rlmN",427
"ndk",373
"pbpC",60
"yfhM",515
"sseA",221
"ryfA",84
"sseB",201
"pepB",677
"iscX",128
"fdx",250
"hscA",1042
"hscB",441
"iscA",814
"iscU",997
"iscS",2615
"iscR",1343
"trmJ",442
"suhB",269
"yfhR",14
"csiE",47
"hcaT",80
"hcaR",65
"iroK",0
"hcaE",61
"hcaF",29
"hcaC",13
"hcaB",33
"hcaD",52
"yphA",47
"yphB",53
"yphC",37
"yphD",20
"yphE",15
"yphF",2
"yphG",26
"yphH",69
"glyA",6642
"hmp",225
"glnB",194
"glrR",184
"yfhG",137
"glrK",150
"glmY",964
"purL",3759
"mltF",60
"tadA",95
"pgpC",140
"yfhH",35
"yfhL",17
"shoB",31
"ohsC",0
"acpS",173
"pdxJ",504
"recO",173
"era",650
"rnc",324
"lepB",664
"lepA",1416
"rseC",229
"rseB",833
"rseA",1293
"rpoE",595
"nadB",610
"trmN",119
"srmB",413
"yfiE",69
"eamB",23
"grcA",954
"ung",208
"yfiF",671
"trxC",113
"yfiP",53
"pka",189
"pssA",840
"yfiM",698
"kgtP",7114
"rrfG",33
"rrlG",0
"gltW",12
"rrsG",6075
"clpB",2737
"ryfD",39
"yfiH",184
"rluD",319
"bamD",1253
"raiA",1046
"pheL",19
"pheA",1320
"tyrA",1465
"aroF",1963
"yfiL",17
"yfiR",44
"yfiN",70
"yfiB",91
"rplS",3613
"trmD",6726
"rimM",5114
"rpsP",1504
"ffh",989
"ypjD",139
"yfjD",303
"grpE",1069
"nadK",229
"recN",152
"bamE",349
"ratB",110
"ratA",104
"smpB",343
"ssrA",150724
"intA",242
"yfjH",43
"alpA",0
"yfjI",7
"yfjJ",6
"yfjK",238
"yfjL",256
"yfjM",10
"rnlA",313
"rnlB",122
"yfjP",14
"yfjQ",3
"yfjR",7
"ypjK",1
"yfjS",5
"yfjT",26
"yfjU",15
"yfjV",47
"yfjW",73
"ypjI",1
"yfjX",2
"yfjY",3
"ypjJ",1
"yfjZ",4
"ypjF",0
"psaA",4
"ypjA",174
"pinH",0
"ypjC",9
"ileY",0
"ygaQ",5
"csiD",51
"lhgO",104
"gabD",241
"gabT",267
"gabP",81
"csiR",104
"ygaU",358
"yqaE",52
"ygaV",28
"ygaP",107
"stpA",286
"alaE",25
"ygaC",36
"ygaM",434
"nrdH",297
"nrdI",774
"nrdE",3347
"nrdF",1151
"proV",213
"proW",210
"proX",249
"ygaY",29
"ygaZ",363
"ygaH",83
"mprA",367
"emrA",197
"emrB",233
"luxS",1143
"micA",88
"gshA",1054
"yqaA",150
"yqaB",130
"argQ",42
"argZ",121
"argY",227
"argV",140
"serV",60
"csrA",995
"alaS",4343
"recX",14
"recA",1374
"pncC",94
"mltB",113
"srlA",11
"srlE",34
"srlB",19
"srlD",44
"srlM",11
"srlR",79
"srlQ",121
"norR",140
"norV",23
"norW",19
"hypF",70
"hydN",15
"ascG",160
"ascF",37
"ascB",71
"hycI",47
"hycH",14
"hycG",13
"hycF",9
"hycE",19
"hycD",4
"hycC",13
"hycB",3
"hycA",2
"hypA",2
"hypB",47
"hypC",14
"hypD",148
"hypE",74
"fhlA",82
"ygbA",18
"mutS",489
"pphB",9
"ygbI",62
"ygbJ",7
"ygbK",32
"ygbL",7
"ygbM",17
"ygbN",33
"rpoS",7539
"nlpD",4702
"pcm",277
"umpG",387
"truD",405
"ispF",163
"ispD",243
"ftsB",109
"ygbE",212
"cysC",782
"cysN",3056
"cysD",1664
"iap",117
"ygbF",22
"ygbT",56
"casE",36
"casD",35
"casC",38
"casB",12
"casA",17
"ygcB",23
"sokX",1
"cysH",685
"cysI",1734
"cysJ",1782
"queD",45
"ygcN",30
"ygcO",4
"ygcP",8
"ygcQ",9
"ygcR",7
"ygcS",4
"ygcU",7
"ygcW",3
"yqcE",3
"ygcE",17
"queE",168
"yqcG",0
"ygcG",6
"eno",9370
"pyrG",1820
"mazG",233
"mazF",120
"mazE",90
"relA",1202
"rlmD",236
"barA",262
"gudD",61
"gudX",21
"gudP",5
"yqcA",157
"truC",93
"yqcC",31
"csrB",19857
"syd",128
"queF",178
"ygdH",908
"sdaC",130
"sdaB",87
"ygdG",62
"fucO",29
"fucA",5
"fucP",3
"fucI",23
"fucK",38
"fucU",116
"fucR",122
"rlmM",342
"ygdD",72
"gcvA",110
"gcvB",27
"ygdI",61
"csdA",179
"csdE",114
"tcdA",190
"mltA",203
"metZ",55
"metW",267
"metV",78
"amiC",323
"argA",496
"recD",274
"recB",556
"ptrA",385
"recC",606
"ppdC",17
"ygdB",20
"ppdB",7
"ppdA",9
"thyA",510
"lgt",388
"ptsP",1460
"rppH",399
"mutH",51
"ygdQ",117
"ygdR",78
"tas",1220
"lplT",210
"aas",384
"omrA",0
"omrB",2
"galR",229
"lysA",511
"lysR",81
"ygeA",159
"araE",57
"kduD",22
"kduI",26
"yqeF",123
"yqeG",13
"yqeH",11
"yqeI",6
"yqeJ",3
"yqeL",1
"yqeK",0
"ygeF",2
"ygeG",3
"ygeH",2
"ygeI",2
"pbl",4
"ygeK",3
"ygeN",3
"ygeO",9
"ygeQ",41
"glyU",13
"ygeR",187
"xdhA",34
"xdhB",11
"xdhC",10
"ygeV",22
"ygeW",7
"ygeX",12
"ygeY",12
"hyuA",22
"yqeA",11
"yqeB",20
"yqeC",9
"mocA",3
"ygfK",35
"ssnA",11
"ygfM",14
"xdhD",55
"xanQ",26
"guaD",93
"ghxQ",52
"ygfS",12
"ygfT",29
"uacT",3
"yqfG",1
"idi",33
"lysS",2806
"prfB",1455
"recJ",598
"dsbC",284
"xerD",205
"fldB",185
"cptA",109
"sdhE",91
"ygfZ",756
"yqfA",720
"yqfB",52
"bglA",951
"ygfF",67
"gcvP",1334
"gcvH",291
"gcvT",611
"ubiI",529
"ubiH",751
"pepP",1310
"ygfB",430
"zapA",285
"ssrS",7160
"fau",84
"sibC",11
"ibsC",0
"serA",13569
"rpiA",686
"yqfE",2
"argP",348
"scpA",29
"argK",5
"scpB",10
"scpC",22
"ygfI",28
"yggE",522
"argO",63
"mscS",848
"fbaA",6412
"pgk",5569
"epd",627
"yggC",102
"yggD",77
"yggF",19
"yggP",17
"cmtA",6
"cmtB",2
"tktA",5613
"loiP",117
"speB",370
"speA",2491
"yqgB",99
"yqgC",91
"metK",1892
"galP",327
"yggI",23
"endA",19
"rsmE",162
"gshB",658
"yqgE",378
"yqgF",245
"yggR",42
"yggS",151
"yggT",259
"yggU",69
"rdgB",230
"yggW",320
"yggM",33
"ansB",58
"yggN",262
"yggL",414
"trmI",236
"mutY",207
"yggX",256
"mltC",281
"nupG",95
"speC",386
"yqgA",28
"pheV",6
"yghD",11
"yghE",137
"yghF",14
"yghG",11
"pppA",25
"sslE",208
"glcA",96
"glcB",1159
"glcG",193
"glcF",138
"glcE",93
"glcD",144
"glcC",121
"yghO",35
"yghQ",34
"yghR",2
"yghS",3
"yghT",2
"pitB",8
"gss",785
"yghU",421
"hybG",24
"hybF",18
"hybE",39
"hybD",76
"hybC",113
"hybB",11
"hybA",8
"hybO",19
"yghW",2
"yghX",45
"gpr",74
"yqhA",184
"yghA",65
"exbD",1137
"exbB",2382
"metC",615
"yghB",199
"yqhC",73
"yqhD",879
"dkgA",452
"yqhG",16
"yqhH",8
"ygiQ",391
"ftsP",492
"plsC",129
"parC",785
"ygiS",113
"mqsA",73
"mqsR",32
"ygiV",26
"ygiW",22
"qseB",5
"qseC",22
"ygiZ",1
"mdaB",117
"ygiN",442
"parE",803
"yqiA",275
"cpdA",613
"yqiB",162
"nudF",188
"tolC",2022
"ygiB",497
"ygiC",832
"ygiD",58
"zupT",375
"ribB",370
"yqiC",129
"ygiL",2
"yqiG",21
"yqiH",3
"yqiI",11
"glgS",56
"yqiJ",4
"yqiK",33
"sibD",10
"ibsD",0
"sibE",26
"ibsE",0
"hldE",785
"glnE",1066
"ygiF",502
"ygiM",224
"cca",495
"bacA",250
"folB",41
"plsY",107
"ttdR",31
"ttdA",18
"ttdB",2
"ttdT",36
"tsaD",201
"rpsU",2265
"dnaG",1028
"rpoD",2719
"mug",208
"ileX",30
"yqjH",559
"yqjI",148
"aer",540
"patA",995
"ygjH",33
"ebgR",109
"ebgA",19
"ebgC",3
"ygjI",4
"ygjJ",5
"ygjK",13
"fadH",38
"higA",26
"higB",11
"rlmG",90
"ygjP",21
"ygjQ",5
"ygjR",154
"alx",59
"sstT",857
"ygjV",14
"uxaA",112
"uxaC",84
"exuT",37
"exuR",377
"yqjA",180
"mzrA",100
"yqjC",337
"yqjD",457
"yqjE",559
"yqjK",514
"yqjF",11
"yqjG",173
"yhaH",148
"yhaI",9
"yhaJ",306
"yhaK",15
"yhaL",22
"yhaM",42
"yhaO",22
"tdcG",20
"tdcF",12
"tdcE",28
"tdcD",16
"tdcC",38
"tdcB",0
"tdcA",3
"tdcR",0
"yhaB",2
"yhaC",5
"rnpB",34920
"garK",59
"garR",30
"garL",14
"garP",2
"garD",26
"prlF",44
"yhaV",165
"agaR",229
"kbaZ",11
"agaV",2
"agaW",3
"agaA",7
"agaS",13
"kbaY",2
"agaB",3
"agaC",4
"agaD",1
"agaI",8
"yraH",9
"yraI",1
"yraJ",59
"yraK",54
"rsmI",147
"lpoA",796
"yraN",134
"diaA",198
"yraP",370
"yraQ",281
"yraR",49
"yhbO",36
"yhbP",35
"yhbQ",38
"yhbS",200
"yhbT",237
"yhbU",12
"yhbV",17
"yhbW",175
"mtr",111
"deaD",1751
"yrbN",49
"nlpI",2747
"pnp",5785
"psrO",88
"rpsO",2371
"truB",563
"rbfA",269
"infB",4714
"nusA",2162
"rimP",505
"metY",69
"argG",1547
"yhbX",15
"leuU",93
"secG",1271
"glmM",1301
"folP",132
"ftsH",4521
"rlmE",921
"yhbY",477
"greA",320
"dacB",198
"obgE",554
"yhbE",352
"rpmA",3426
"rplU",2117
"ispB",796
"sfsB",65
"murA",1364
"ibaG",185
"mlaB",296
"mlaC",540
"mlaD",319
"mlaE",411
"mlaF",526
"yrbG",136
"kdsD",458
"kdsC",326
"lptC",371
"lptA",554
"lptB",752
"rpoN",1866
"hpf",855
"ptsN",851
"yhbJ",1001
"npr",173
"yrbL",679
"mtgA",311
"elbB",253
"arcZ",31
"arcB",500
"yhcC",8
"gltB",22502
"gltD",7145
"gltF",80
"yhcA",4
"yhcD",54
"yhcE",23
"yhcF",23
"yhcG",52
"yhcH",42
"nanK",49
"nanE",23
"nanT",19
"nanA",21
"nanR",227
"dcuD",38
"sspB",651
"sspA",1234
"rpsI",5344
"rplM",4934
"zapE",271
"yhcB",661
"degQ",501
"degS",215
"mdh",5974
"argR",194
"yhcN",55
"yhcO",33
"aaeB",37
"aaeA",28
"aaeX",31
"aaeR",220
"tldD",941
"yhdP",490
"rng",598
"yhdE",253
"mreD",196
"mreC",714
"mreB",1746
"csrD",303
"acuI",352
"yrdF",15
"yrdE",14
"accB",903
"accC",2542
"yhdT",6
"panF",125
"prmA",236
"dusB",1188
"fis",592
"yhdJ",11
"yhdU",0
"acrS",3
"acrE",3
"acrF",45
"yhdV",6
"yhdW",43
"yhdX",26
"yhdY",6
"yhdZ",28
"rrfF",399
"thrV",51
"rrfD",23
"rrlD",2945
"alaU",0
"ileU",0
"rrsD",1653
"yrdA",313
"yrdB",165
"aroE",345
"tsaC",355
"yrdD",479
"smg",587
"smf",71
"def",433
"fmt",761
"rsmB",536
"trkA",263
"mscL",368
"arfA",48
"zntR",122
"yhdN",60
"rplQ",6249
"rpoA",19907
"rpsD",11497
"rpsK",8946
"rpsM",7047
"rpmJ",2490
"secY",19297
"rplO",7687
"rpmD",1736
"rpsE",7495
"rplR",5172
"rplF",7585
"rpsH",5989
"rpsN",7616
"rplE",9122
"rplX",5754
"rplN",5468
"rpsQ",4293
"rpmC",1983
"rplP",5208
"rpsC",9983
"rplV",5033
"rpsS",3933
"rplB",12489
"rplW",4004
"rplD",6991
"rplC",10253
"rpsJ",6191
"gspB",12
"gspA",9
"gspC",5
"gspD",44
"gspE",30
"gspF",22
"gspG",5
"gspH",2
"gspI",4
"gspJ",3
"gspK",21
"gspL",28
"gspM",7
"gspO",50
"bfr",241
"bfd",130
"chiA",86
"tufA",11467
"fusA",36729
"rpsG",8913
"rpsL",5201
"tusB",84
"tusC",128
"tusD",249
"yheO",479
"fkpA",1230
"slyX",39
"slyD",2600
"yheV",65
"kefB",280
"kefG",122
"yheS",484
"yheT",157
"yheU",29
"prkB",323
"yhfA",258
"crp",2045
"yhfK",668
"argD",689
"pabA",72
"fic",106
"yhfG",19
"ppiA",238
"tsgA",225
"nirB",86
"nirD",9
"nirC",30
"cysG",314
"yhfL",2
"frlA",11
"frlB",6
"frlC",15
"frlD",19
"frlR",70
"yhfS",39
"yhfT",22
"yhfU",2
"php",14
"yhfW",11
"yhfX",9
"yhfY",10
"yhfZ",31
"trpS",1176
"gph",524
"rpe",513
"dam",414
"damX",1991
"aroB",1461
"aroK",977
"hofQ",19
"hofP",2
"hofO",5
"hofN",6
"hofM",19
"mrcA",382
"nudE",302
"yrfF",355
"yrfG",182
"hslR",226
"hslO",570
"yhgE",93
"pck",641
"envZ",304
"ompR",370
"greB",62
"yhgF",967
"feoA",72
"feoB",1029
"feoC",138
"yhgA",35
"bioH",104
"gntX",102
"nfuA",881
"gntT",126
"malQ",566
"malP",775
"malT",1294
"rtcA",95
"rtcB",39
"rtcR",51
"glpR",215
"glpG",288
"glpE",122
"glpD",13085
"yzgL",332
"glgP",3077
"glgA",2166
"glgC",2563
"glgX",1990
"glgB",3710
"asd",8064
"yhgN",65
"gntU",40
"gntK",15
"gntR",305
"yhhW",109
"yhhX",400
"ryhB",75
"yhhY",54
"yhhZ",7
"yrhA",0
"yrhB",2
"ggt",270
"yhhA",47
"ugpQ",152
"ugpC",98
"ugpE",35
"ugpA",37
"ugpB",315
"livF",1454
"livG",1391
"livM",2526
"livH",2042
"livK",3821
"panM",96
"livJ",18395
"rpoH",907
"ftsX",464
"ftsE",376
"ftsY",832
"rsmD",87
"yhhL",47
"yhhM",27
"yhhN",152
"zntA",66
"tusA",26
"yhhQ",27
"dcrB",395
"yhhS",183
"yhhT",57
"acpT",132
"nikA",12
"nikB",2
"nikC",4
"nikD",11
"nikE",9
"nikR",59
"rhsB",7
"yhhH",5
"yrhC",5
"yhhI",13
"yhhJ",291
"rbbA",1216
"yhiI",723
"yhiJ",8
"yhiL",5
"yhiM",17
"yhiN",177
"pitA",910
"uspB",99
"uspA",3287
"dtpB",65
"rsmJ",189
"prlC",1232
"rlmJ",219
"gor",811
"dinQ",214
"agrA",10
"agrB",7
"arsR",11
"arsB",22
"arsC",24
"yhiS",10
"slp",41
"dctR",7
"yhiD",41
"hdeB",225
"hdeA",289
"hdeD",74
"arrS",5
"gadE",19
"mdtE",25
"mdtF",85
"gadW",117
"gadY",4
"gadX",68
"gadA",35
"yhjA",30
"treF",217
"yhjB",29
"yhjC",56
"yhjD",187
"yhjE",4486
"yhjG",1048
"yhjH",1411
"kdgK",265
"yhjJ",326
"dctA",134
"yhjK",212
"bcsC",195
"bcsZ",30
"bcsB",76
"bcsA",53
"bcsQ",84
"yhjR",93
"bcsE",634
"bcsF",39
"bcsG",454
"ldrD",37
"rdlD",3
"yhjV",132
"dppF",285
"dppD",304
"dppC",199
"dppB",454
"dppA",10039
"proK",5
"eptB",116
"yhjX",15
"yhjY",68
"tag",154
"yiaC",68
"bisC",527
"yiaD",46
"ghrB",1100
"yiaF",615
"yiaG",92
"cspA",6842
"mokA",0
"hokA",0
"insJ",5
"insK",5
"sokA",1
"glyS",3583
"glyQ",1408
"ysaB",12
"wecH",26
"yiaA",1
"yiaB",2
"xylB",86
"xylA",34
"xylF",9
"xylG",32
"xylH",24
"xylR",98
"bax",377
"malS",73
"avtA",1288
"ysaA",106
"yiaJ",137
"yiaK",1
"yiaL",1
"yiaM",1
"yiaN",3
"yiaO",1
"lyxK",10
"sgbH",3
"sgbU",9
"sgbE",16
"ysaC",0
"ysaD",4
"yiaT",6
"yiaU",32
"yiaV",17
"yiaW",0
"aldB",48
"yiaY",2
"selB",653
"selA",310
"yibF",147
"rhsA",8
"yibA",10
"rhsJ",20
"yibG",4
"yibS",1
"yibW",3
"yibV",3
"yibU",2
"yibH",26
"yibI",5
"mtlA",565
"mtlD",336
"mtlR",176
"yibT",67
"yibL",154
"lldP",101
"lldR",54
"lldD",131
"trmL",103
"cysE",535
"gpsA",1143
"secB",1372
"grxC",539
"yibN",388
"gpmM",1641
"envC",546
"yibQ",228
"waaH",12
"tdh",229
"kbl",157
"yibB",138
"hldD",825
"waaF",717
"waaC",347
"waaL",219
"waaU",129
"waaZ",79
"waaY",104
"waaR",159
"waaO",221
"waaB",210
"waaS",65
"waaP",195
"waaG",264
"waaQ",252
"waaA",170
"coaD",76
"mutM",98
"rpmG",1864
"rpmB",3504
"yicR",25
"dfp",399
"dut",354
"slmA",330
"pyrE",21
"rph",182
"yicC",436
"dinD",25
"yicG",9
"ligB",30
"gmk",575
"rpoZ",631
"spoT",1830
"trmH",181
"recG",418
"gltS",79
"xanP",860
"yicH",457
"yicI",76
"yicJ",14
"selC",1
"yicT",1
"setC",6
"yicL",164
"nlpA",678
"yicS",20
"nepI",152
"yicN",23
"adeQ",4
"adeD",67
"uhpT",421
"uhpC",57
"uhpB",145
"uhpA",184
"ilvN",204
"ilvB",1156
"ivbL",53
"istR",2
"tisB",103
"emrD",6
"yidF",21
"yidG",18
"yidH",19
"yidI",26
"yidJ",14
"yidK",12
"yidL",7
"glvG",8
"glvC",7
"yidP",7
"yidE",158
"ibpB",741
"ibpA",808
"yidQ",142
"yidR",241
"cbrA",14
"dgoT",18
"dgoD",15
"dgoA",12
"dgoK",40
"dgoR",43
"yidX",39
"yidA",386
"yidB",40
"gyrB",1924
